0	6.251607e-01
1	3.237415e-03
2	1.588079e-02
3	2.980859e-03
4	1.588079e-02
5	0.000000e+00
6	1.462229e-02
7	0.000000e+00
8	7.790151e-02
9	1.462229e-02
10	1.978911e-03
11	1.346352e-02
12	7.172806e-02
13	2.225504e-03
14	6.604383e-02
15	7.427358e-02
