0	9.987500e-01	-nan
1	6.723789e-01	1.520062e-03
2	5.063399e-01	2.143100e-03
3	4.048754e-01	2.441708e-03
4	3.320891e-01	2.656133e-03
5	2.772973e-01	2.830266e-03
6	2.374819e-01	2.884642e-03
7	2.049655e-01	2.924339e-03
8	1.803729e-01	2.954301e-03
9	1.589717e-01	3.015192e-03
10	1.405700e-01	3.090686e-03
11	1.262901e-01	3.119217e-03
12	1.108809e-01	3.103485e-03
13	9.881791e-02	3.119740e-03
14	8.792194e-02	3.075793e-03
15	7.967723e-02	3.032475e-03
16	7.359607e-02	2.986533e-03
17	6.739140e-02	3.000126e-03
18	6.189188e-02	3.017220e-03
19	5.545032e-02	2.982098e-03
20	4.964972e-02	2.916910e-03
21	4.425740e-02	2.947529e-03
22	4.041215e-02	2.939273e-03
23	3.547470e-02	2.955262e-03
24	3.067324e-02	2.968766e-03
25	2.600362e-02	2.888512e-03
26	2.043382e-02	2.895088e-03
27	1.616579e-02	2.952390e-03
28	1.328638e-02	2.994350e-03
29	1.062689e-02	2.974455e-03
30	7.187566e-03	2.979764e-03
31	4.751964e-03	2.983637e-03
32	2.523270e-03	2.932870e-03
33	1.335214e-03	2.909426e-03
34	9.346638e-04	2.891227e-03
35	2.843797e-04	2.903076e-03
36	-5.291240e-04	2.901966e-03
37	-1.237425e-03	2.895707e-03
38	-1.271950e-03	2.946901e-03
39	-1.770079e-03	2.979437e-03
40	-3.697768e-03	3.031277e-03
41	-5.371976e-03	3.073555e-03
42	-6.283519e-03	3.014559e-03
43	-7.571956e-03	3.034274e-03
44	-8.657471e-03	3.047294e-03
45	-1.063009e-02	3.011934e-03
46	-1.014919e-02	2.974708e-03
47	-1.139587e-02	2.974945e-03
48	-1.241237e-02	3.014076e-03
49	-1.258727e-02	3.075846e-03
50	-1.102094e-02	3.056306e-03
51	-1.126703e-02	3.075216e-03
52	-1.068811e-02	3.069625e-03
53	-1.106882e-02	3.087421e-03
54	-1.123039e-02	3.067290e-03
55	-1.129845e-02	3.073547e-03
56	-1.135783e-02	3.044619e-03
57	-1.006204e-02	3.066146e-03
58	-1.073894e-02	3.064513e-03
59	-1.182829e-02	2.967535e-03
60	-1.282101e-02	2.948743e-03
61	-1.410552e-02	2.980108e-03
62	-1.284419e-02	2.978546e-03
63	-1.243047e-02	2.935470e-03
64	-1.257328e-02	2.924030e-03
65	-1.169018e-02	2.865620e-03
66	-1.104349e-02	2.842170e-03
67	-1.022019e-02	2.803138e-03
68	-1.120509e-02	2.818066e-03
69	-1.046347e-02	2.777829e-03
70	-1.083513e-02	2.837393e-03
71	-1.000057e-02	2.920680e-03
72	-9.892553e-03	2.971065e-03
73	-8.906010e-03	3.021857e-03
74	-7.760983e-03	3.032506e-03
75	-6.614791e-03	3.086769e-03
76	-5.823704e-03	3.148739e-03
77	-5.286535e-03	3.140610e-03
78	-4.962659e-03	3.162531e-03
79	-3.844692e-03	3.158454e-03
80	-3.342146e-03	3.159063e-03
81	-5.510776e-03	3.185492e-03
82	-6.592912e-03	3.215250e-03
83	-6.667623e-03	3.223402e-03
84	-5.783954e-03	3.239100e-03
85	-5.045791e-03	3.228818e-03
86	-5.577653e-03	3.169979e-03
87	-6.518148e-03	3.187088e-03
88	-6.902528e-03	3.206094e-03
89	-7.053079e-03	3.213879e-03
90	-8.321165e-03	3.201614e-03
91	-8.161136e-03	3.230047e-03
92	-7.340359e-03	3.217852e-03
93	-8.243187e-03	3.164941e-03
94	-8.723096e-03	3.144950e-03
95	-8.868391e-03	3.091503e-03
96	-9.006169e-03	3.064991e-03
97	-9.662245e-03	3.059746e-03
98	-9.751508e-03	3.011121e-03
99	-1.086662e-02	3.059067e-03
100	-1.164090e-02	3.080179e-03
101	-1.014752e-02	3.123732e-03
102	-9.905526e-03	3.090924e-03
103	-1.004902e-02	3.068678e-03
104	-1.069913e-02	3.072720e-03
105	-1.138899e-02	3.077174e-03
106	-1.133443e-02	3.060822e-03
107	-1.013314e-02	3.092071e-03
108	-9.261710e-03	3.098452e-03
109	-9.265446e-03	3.129419e-03
110	-1.036294e-02	3.158042e-03
111	-1.188089e-02	3.129585e-03
112	-1.201392e-02	3.182470e-03
113	-1.257810e-02	3.207859e-03
114	-1.249138e-02	3.221241e-03
115	-1.118966e-02	3.235491e-03
116	-1.083808e-02	3.294740e-03
117	-1.010577e-02	3.215103e-03
118	-1.056249e-02	3.219966e-03
119	-1.070646e-02	3.136171e-03
120	-1.173216e-02	3.162583e-03
121	-1.112786e-02	3.233088e-03
122	-1.122505e-02	3.244656e-03
123	-1.083303e-02	3.212595e-03
124	-9.796537e-03	3.193455e-03
125	-1.033411e-02	3.174571e-03
126	-1.192530e-02	3.234520e-03
127	-1.289369e-02	3.316476e-03
128	-1.463262e-02	3.367101e-03
